name,common_name
http://bio2rdf.org/drugbank:BE0001042,Solute carrier organic anion transporter family member 2B1
http://bio2rdf.org/drugbank:BE0001043,von Willebrand factor
http://bio2rdf.org/drugbank:BE0001044,Trace amine-associated receptor 1
http://bio2rdf.org/drugbank:BE0001045,"Solute carrier family 2, facilitated glucose transporter member 2"
http://bio2rdf.org/drugbank:BE0001046,Elastin
http://bio2rdf.org/drugbank:BE0001047,C-C motif chemokine 2
http://bio2rdf.org/drugbank:BE0001051,Interleukin-1 beta
http://bio2rdf.org/drugbank:BE0001054,Excitatory amino acid transporter 3
http://bio2rdf.org/drugbank:BE0001055,GTP cyclohydrolase 1
http://bio2rdf.org/drugbank:BE0001056,Glucokinase
http://bio2rdf.org/drugbank:BE0001057,"Solute carrier family 2, facilitated glucose transporter member 1"
http://bio2rdf.org/drugbank:BE0001058,Chitotriosidase-1
http://bio2rdf.org/drugbank:BE0001060,Angiotensinogen
http://bio2rdf.org/drugbank:BE0001061,Canalicular multispecific organic anion transporter 2
http://bio2rdf.org/drugbank:BE0001062,Mitogen-activated protein kinase 3
http://bio2rdf.org/drugbank:BE0001065,Glycogen synthase kinase-3 beta
http://bio2rdf.org/drugbank:BE0001066,Solute carrier family 22 member 6
http://bio2rdf.org/drugbank:BE0001067,ATP-binding cassette sub-family G member 2
http://bio2rdf.org/drugbank:BE0001068,Vitronectin
http://bio2rdf.org/drugbank:BE0001069,Canalicular multispecific organic anion transporter 1
http://bio2rdf.org/drugbank:BE0001071,Tyrosine-protein phosphatase non-receptor type 11
http://bio2rdf.org/drugbank:BE0001072,Cyclin-dependent kinase 2
http://bio2rdf.org/drugbank:BE0001073,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 1"
http://bio2rdf.org/drugbank:BE0001074,E-selectin
http://bio2rdf.org/drugbank:BE0001075,Myeloperoxidase
http://bio2rdf.org/drugbank:BE0001076,GTPase HRas
http://bio2rdf.org/drugbank:BE0001077,85/88 kDa calcium-independent phospholipase A2
http://bio2rdf.org/drugbank:BE0001078,Aminopeptidase N
http://bio2rdf.org/drugbank:BE0001080,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2
http://bio2rdf.org/drugbank:BE0001082,Cyclin-dependent kinase 1
http://bio2rdf.org/drugbank:BE0001084,Neutrophil gelatinase-associated lipocalin
http://bio2rdf.org/drugbank:BE0001085,Intercellular adhesion molecule 1
http://bio2rdf.org/drugbank:BE0001086,Nuclear factor NF-kappa-B p105 subunit
http://bio2rdf.org/drugbank:BE0001087,Lymphotoxin-alpha
http://bio2rdf.org/drugbank:BE0001088,Tissue-type plasminogen activator
http://bio2rdf.org/drugbank:BE0001089,Glucose-6-phosphate 1-dehydrogenase
http://bio2rdf.org/drugbank:BE0001092,Protein-arginine deiminase type-4
http://bio2rdf.org/drugbank:BE0001093,Long-chain-fatty-acid--CoA ligase 3
http://bio2rdf.org/drugbank:BE0001094,Beta-nerve growth factor
http://bio2rdf.org/drugbank:BE0001095,Gap junction alpha-1 protein
http://bio2rdf.org/drugbank:BE0001096,5\'-nucleotidase
http://bio2rdf.org/drugbank:BE0001097,Mitogen-activated protein kinase 10
http://bio2rdf.org/drugbank:BE0001098,78 kDa glucose-regulated protein
http://bio2rdf.org/drugbank:BE0001103,Calcitonin gene-related peptide 1
http://bio2rdf.org/drugbank:BE0001105,Major prion protein
http://bio2rdf.org/drugbank:BE0001108,Hexokinase-1
http://bio2rdf.org/drugbank:BE0001109,Ras-related C3 botulinum toxin substrate 1
http://bio2rdf.org/drugbank:BE0001111,Cytochrome P450 1B1
http://bio2rdf.org/drugbank:BE0001113,CD44 antigen
http://bio2rdf.org/drugbank:BE0001114,Vascular cell adhesion protein 1
http://bio2rdf.org/drugbank:BE0001115,Excitatory amino acid transporter 1
http://bio2rdf.org/drugbank:BE0001116,Stromelysin-1
http://bio2rdf.org/drugbank:BE0001117,Leukotriene C4 synthase
http://bio2rdf.org/drugbank:BE0001119,Apolipoprotein E
http://bio2rdf.org/drugbank:BE0001120,Heat shock protein HSP 90-alpha
http://bio2rdf.org/drugbank:BE0001121,Hepatocyte growth factor
http://bio2rdf.org/drugbank:BE0001122,Transient receptor potential cation channel subfamily A member 1
http://bio2rdf.org/drugbank:BE0001126,Proto-oncogene c-Fos
http://bio2rdf.org/drugbank:BE0001128,S-methyl-5\'-thioadenosine phosphorylase
http://bio2rdf.org/drugbank:BE0001130,Neutral and basic amino acid transport protein rBAT
http://bio2rdf.org/drugbank:BE0001131,ATP-sensitive inward rectifier potassium channel 12
http://bio2rdf.org/drugbank:BE0001132,Protein kinase C alpha type
http://bio2rdf.org/drugbank:BE0001133,"cAMP-specific 3\',5\'-cyclic phosphodiesterase 4A"
http://bio2rdf.org/drugbank:BE0001139,Tumor necrosis factor receptor superfamily member 1A
http://bio2rdf.org/drugbank:BE0001140,Ceruloplasmin
http://bio2rdf.org/drugbank:BE0001143,Sodium channel protein type 9 subunit alpha
http://bio2rdf.org/drugbank:BE0001150,Stromal cell-derived factor 1
http://bio2rdf.org/drugbank:BE0001151,Thrombomodulin
http://bio2rdf.org/drugbank:BE0001152,Inositol monophosphatase 1
http://bio2rdf.org/drugbank:BE0001153,Beta-hexosaminidase subunit beta
http://bio2rdf.org/drugbank:BE0001154,Inhibitor of nuclear factor kappa-B kinase subunit beta
http://bio2rdf.org/drugbank:BE0001155,Integrin beta-3
http://bio2rdf.org/drugbank:BE0001156,E3 ubiquitin-protein ligase XIAP
http://bio2rdf.org/drugbank:BE0001159,P-selectin
http://bio2rdf.org/drugbank:BE0001162,Caspase-3
http://bio2rdf.org/drugbank:BE0001164,Toll-like receptor 2
http://bio2rdf.org/drugbank:BE0001165,Endoplasmin
http://bio2rdf.org/drugbank:BE0001167,Hematopoietic prostaglandin D synthase
http://bio2rdf.org/drugbank:BE0001168,ATP-binding cassette sub-family G member 1
http://bio2rdf.org/drugbank:BE0001171,Toll-like receptor 9
http://bio2rdf.org/drugbank:BE0001172,RAC-beta serine/threonine-protein kinase
http://bio2rdf.org/drugbank:BE0001173,Cytochrome b5
http://bio2rdf.org/drugbank:BE0001175,Proactivator polypeptide
http://bio2rdf.org/drugbank:BE0001176,"Sucrase-isomaltase, intestinal"
http://bio2rdf.org/drugbank:BE0001177,Protein S100-B
http://bio2rdf.org/drugbank:BE0001178,Tissue factor
http://bio2rdf.org/drugbank:BE0001180,Fibronectin
http://bio2rdf.org/drugbank:BE0001181,Angiogenin
http://bio2rdf.org/drugbank:BE0001182,Neutrophil collagenase
http://bio2rdf.org/drugbank:BE0001184,NAD(P)H dehydrogenase [quinone] 1
http://bio2rdf.org/drugbank:BE0001188,Multidrug resistance-associated protein 4
http://bio2rdf.org/drugbank:BE0001189,Glutathione S-transferase Mu 2
http://bio2rdf.org/drugbank:BE0001190,Transforming protein RhoA
http://bio2rdf.org/drugbank:BE0001192,Metabotropic glutamate receptor 5
http://bio2rdf.org/drugbank:BE0001193,3-phosphoinositide-dependent protein kinase 1
http://bio2rdf.org/drugbank:BE0001195,Cystic fibrosis transmembrane conductance regulator
http://bio2rdf.org/drugbank:BE0001198,Macrophage metalloelastase
http://bio2rdf.org/drugbank:BE0001199,Glucose-6-phosphate isomerase
http://bio2rdf.org/drugbank:BE0001200,Rhodopsin
http://bio2rdf.org/drugbank:BE0001203,Fibroblast growth factor receptor 4
http://bio2rdf.org/drugbank:BE0001204,Equilibrative nucleoside transporter 1
http://bio2rdf.org/drugbank:BE0001207,Catalase
http://bio2rdf.org/drugbank:BE0001208,Interleukin-5
http://bio2rdf.org/drugbank:BE0001209,Casein kinase II subunit alpha
http://bio2rdf.org/drugbank:BE0001210,Gag-Pol polyprotein
http://bio2rdf.org/drugbank:BE0001215,m7GpppX diphosphatase
http://bio2rdf.org/drugbank:BE0001217,Aspartate aminotransferase
http://bio2rdf.org/drugbank:BE0001218,Thymidylate kinase
http://bio2rdf.org/drugbank:BE0001219,Endoglucanase 5A
http://bio2rdf.org/drugbank:BE0001221,Thymidylate kinase
http://bio2rdf.org/drugbank:BE0001222,Primary amine oxidase
http://bio2rdf.org/drugbank:BE0001223,"cGMP-inhibited 3\',5\'-cyclic phosphodiesterase B"
http://bio2rdf.org/drugbank:BE0001224,Uridine phosphorylase
http://bio2rdf.org/drugbank:BE0001225,Xylose isomerase
http://bio2rdf.org/drugbank:BE0001229,Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
http://bio2rdf.org/drugbank:BE0001234,Haloalkane dehalogenase
http://bio2rdf.org/drugbank:BE0001240,Bifunctional purine biosynthesis protein PURH
http://bio2rdf.org/drugbank:BE0001241,ADP-ribosyl cyclase 2
http://bio2rdf.org/drugbank:BE0001243,Cyclomaltodextrin glucanotransferase
http://bio2rdf.org/drugbank:BE0001246,Camphor 5-monooxygenase
http://bio2rdf.org/drugbank:BE0001248,Lysozyme
http://bio2rdf.org/drugbank:BE0001249,Isocitrate dehydrogenase [NADP]
http://bio2rdf.org/drugbank:BE0001250,3-keto-L-gulonate-6-phosphate decarboxylase UlaD
http://bio2rdf.org/drugbank:BE0001251,Isocitrate dehydrogenase [NADP] cytoplasmic
http://bio2rdf.org/drugbank:BE0001253,2-dehydro-3-deoxyphosphooctonate aldolase
http://bio2rdf.org/drugbank:BE0001256,Triosephosphate isomerase
http://bio2rdf.org/drugbank:BE0001258,UDP-N-acetylmuramoylalanine--D-glutamate ligase
http://bio2rdf.org/drugbank:BE0001260,"Thymidine kinase, cytosolic"
http://bio2rdf.org/drugbank:BE0001262,Adenylate kinase isoenzyme 1
http://bio2rdf.org/drugbank:BE0001264,Sulfotransferase family cytosolic 2B member 1
http://bio2rdf.org/drugbank:BE0001268,HTH-type transcriptional regulator QacR
http://bio2rdf.org/drugbank:BE0001270,"6,7-dimethyl-8-ribityllumazine synthase"
http://bio2rdf.org/drugbank:BE0001271,ATP-dependent dethiobiotin synthetase BioD 1
http://bio2rdf.org/drugbank:BE0001275,Tubulin alpha-1B chain
http://bio2rdf.org/drugbank:BE0001277,Serine/threonine-protein kinase pim-1
http://bio2rdf.org/drugbank:BE0001283,Apolipoprotein(a)
http://bio2rdf.org/drugbank:BE0001284,Tyrosine-protein kinase BTK
http://bio2rdf.org/drugbank:BE0001287,"cAMP-specific 3\',5\'-cyclic phosphodiesterase 4D"
http://bio2rdf.org/drugbank:BE0001289,Dihydroneopterin aldolase
http://bio2rdf.org/drugbank:BE0001291,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
http://bio2rdf.org/drugbank:BE0001292,Cruzipain
http://bio2rdf.org/drugbank:BE0001297,"2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase"
http://bio2rdf.org/drugbank:BE0001301,Monomeric sarcosine oxidase
http://bio2rdf.org/drugbank:BE0001302,Dihydrofolate reductase
http://bio2rdf.org/drugbank:BE0001303,"2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase"
http://bio2rdf.org/drugbank:BE0001308,"Biphenyl-2,3-diol 1,2-dioxygenase"
http://bio2rdf.org/drugbank:BE0001312,Tyrosine-protein kinase ZAP-70
http://bio2rdf.org/drugbank:BE0001315,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform"
http://bio2rdf.org/drugbank:BE0001316,Tyrosine-protein kinase SYK
http://bio2rdf.org/drugbank:BE0001317,"Acetyl-CoA acetyltransferase, cytosolic"
http://bio2rdf.org/drugbank:BE0001326,Ferrichrome-iron receptor
http://bio2rdf.org/drugbank:BE0001327,Thiamine-phosphate synthase
http://bio2rdf.org/drugbank:BE0001329,Chondroitinase-B
http://bio2rdf.org/drugbank:BE0001333,UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase
http://bio2rdf.org/drugbank:BE0001335,Endoglucanase F
http://bio2rdf.org/drugbank:BE0001337,Azurin
http://bio2rdf.org/drugbank:BE0001339,Exoglucanase/xylanase
http://bio2rdf.org/drugbank:BE0001340,Tubulin alpha-1A chain
http://bio2rdf.org/drugbank:BE0001341,Tyrosine-protein kinase ITK/TSK
http://bio2rdf.org/drugbank:BE0001344,Alanine racemase
http://bio2rdf.org/drugbank:BE0001346,Thermolysin
http://bio2rdf.org/drugbank:BE0001349,D-alanyl-D-alanine carboxypeptidase
http://bio2rdf.org/drugbank:BE0001356,Tyrosine-protein kinase CSK
http://bio2rdf.org/drugbank:BE0001358,Beta-lactamase
http://bio2rdf.org/drugbank:BE0001359,Tubulin alpha-8 chain
http://bio2rdf.org/drugbank:BE0001361,Hyaluronate lyase
http://bio2rdf.org/drugbank:BE0001363,Lethal factor
http://bio2rdf.org/drugbank:BE0001367,Tubulin beta-4B chain
http://bio2rdf.org/drugbank:BE0001369,Phosphomannomutase/phosphoglucomutase
http://bio2rdf.org/drugbank:BE0001373,MAP kinase-activated protein kinase 2
http://bio2rdf.org/drugbank:BE0001377,Subtilisin BPN\'
http://bio2rdf.org/drugbank:BE0001378,1-aminocyclopropane-1-carboxylate deaminase
http://bio2rdf.org/drugbank:BE0001385,Protein kinase C theta type
http://bio2rdf.org/drugbank:BE0001389,Aromatic-amino-acid aminotransferase
http://bio2rdf.org/drugbank:BE0001391,Tubulin alpha-4A chain
http://bio2rdf.org/drugbank:BE0001397,Subtilisin Carlsberg
http://bio2rdf.org/drugbank:BE0001399,"Peptidyl-prolyl cis-trans isomerase F, mitochondrial"
http://bio2rdf.org/drugbank:BE0001400,Pol polyprotein
http://bio2rdf.org/drugbank:BE0001402,Cap-specific mRNA (nucleoside-2\'-O-)-methyltransferase
http://bio2rdf.org/drugbank:BE0001403,Thymidine kinase
http://bio2rdf.org/drugbank:BE0001405,Queuine tRNA-ribosyltransferase
http://bio2rdf.org/drugbank:BE0001408,Tubulin beta-4A chain
http://bio2rdf.org/drugbank:BE0001411,Tetanus toxin
http://bio2rdf.org/drugbank:BE0001414,"Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase"
http://bio2rdf.org/drugbank:BE0001415,Tubulin beta-3 chain
http://bio2rdf.org/drugbank:BE0001416,Chondroitinase-AC
http://bio2rdf.org/drugbank:BE0001417,Isopentenyl-diphosphate Delta-isomerase
http://bio2rdf.org/drugbank:BE0001421,Beta-galactosidase
http://bio2rdf.org/drugbank:BE0001422,Acetyl-CoA acetyltransferase
http://bio2rdf.org/drugbank:BE0001423,Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
http://bio2rdf.org/drugbank:BE0001424,Tyrosine-protein kinase HCK
http://bio2rdf.org/drugbank:BE0001425,Tubulin alpha-3C/D chain
http://bio2rdf.org/drugbank:BE0001429,UDP-N-acetylhexosamine pyrophosphorylase
http://bio2rdf.org/drugbank:BE0001430,Beta-lactamase
http://bio2rdf.org/drugbank:BE0001432,Ganglioside GM2 activator
http://bio2rdf.org/drugbank:BE0001438,Thymidylate synthase
http://bio2rdf.org/drugbank:BE0001441,Adenylosuccinate synthetase
http://bio2rdf.org/drugbank:BE0001447,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit
http://bio2rdf.org/drugbank:BE0001448,L-lactate dehydrogenase
http://bio2rdf.org/drugbank:BE0001450,2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase
http://bio2rdf.org/drugbank:BE0001466,Lanosterol synthase
http://bio2rdf.org/drugbank:BE0001468,Neuraminidase
http://bio2rdf.org/drugbank:BE0001473,Histidine triad nucleotide-binding protein 1
http://bio2rdf.org/drugbank:BE0001475,Peptide deformylase
http://bio2rdf.org/drugbank:BE0001477,Heat-labile enterotoxin B chain
http://bio2rdf.org/drugbank:BE0001478,Genome polyprotein
http://bio2rdf.org/drugbank:BE0001480,Uridine-cytidine kinase 2
http://bio2rdf.org/drugbank:BE0001496,Cholera enterotoxin subunit B
http://bio2rdf.org/drugbank:BE0001501,Thymidylate synthase
http://bio2rdf.org/drugbank:BE0001504,Cathepsin F
http://bio2rdf.org/drugbank:BE0001515,"5\'(3\')-deoxyribonucleotidase, mitochondrial"
http://bio2rdf.org/drugbank:BE0001521,UDP-glucose 4-epimerase
http://bio2rdf.org/drugbank:BE0001522,3-deoxy-manno-octulosonate cytidylyltransferase
http://bio2rdf.org/drugbank:BE0001523,p-hydroxybenzoate hydroxylase
http://bio2rdf.org/drugbank:BE0001529,Complement C1s subcomponent
http://bio2rdf.org/drugbank:BE0001534,Methionine aminopeptidase 2
http://bio2rdf.org/drugbank:BE0001535,Parathion hydrolase
http://bio2rdf.org/drugbank:BE0001537,Methionine--tRNA ligase
http://bio2rdf.org/drugbank:BE0001539,Endoglucanase G
http://bio2rdf.org/drugbank:BE0001541,Heparan sulfate glucosamine 3-O-sulfotransferase 3A1
http://bio2rdf.org/drugbank:BE0001543,p-hydroxybenzoate hydroxylase
http://bio2rdf.org/drugbank:BE0001547,Phosphoribosylglycinamide formyltransferase 2
http://bio2rdf.org/drugbank:BE0001553,Squalene--hopene cyclase
http://bio2rdf.org/drugbank:BE0001555,Dihydrofolate reductase
http://bio2rdf.org/drugbank:BE0001559,Beta-lactamase IMP-1
http://bio2rdf.org/drugbank:BE0001567,Glucosamine-6-phosphate isomerase 1
http://bio2rdf.org/drugbank:BE0001568,Beta-lactamase TEM
http://bio2rdf.org/drugbank:BE0001583,Trypsin-3
http://bio2rdf.org/drugbank:BE0001584,Chitinase B
http://bio2rdf.org/drugbank:BE0001585,DNA repair protein XRCC4
http://bio2rdf.org/drugbank:BE0001594,Gag-Pol polyprotein
http://bio2rdf.org/drugbank:BE0001608,Histone deacetylase 8
http://bio2rdf.org/drugbank:BE0001612,Genome polyprotein
http://bio2rdf.org/drugbank:BE0001616,Oxygen-insensitive NAD(P)H nitroreductase
http://bio2rdf.org/drugbank:BE0001627,Inositol-trisphosphate 3-kinase A
http://bio2rdf.org/drugbank:BE0001629,Uroporphyrinogen decarboxylase
http://bio2rdf.org/drugbank:BE0001640,"Phospholipase A2, membrane associated"
http://bio2rdf.org/drugbank:BE0001646,Cathepsin S
http://bio2rdf.org/drugbank:BE0001653,Carbonic anhydrase 12
http://bio2rdf.org/drugbank:BE0001667,Neuraminidase
http://bio2rdf.org/drugbank:BE0001668,Streptavidin
http://bio2rdf.org/drugbank:BE0001671,Alpha-amylase 1
http://bio2rdf.org/drugbank:BE0001680,Leukotriene A-4 hydrolase
http://bio2rdf.org/drugbank:BE0001683,Fructose-bisphosphate aldolase A
http://bio2rdf.org/drugbank:BE0001684,Adenosylhomocysteinase
http://bio2rdf.org/drugbank:BE0001687,Bis(5\'-adenosyl)-triphosphatase
http://bio2rdf.org/drugbank:BE0001694,Plasmepsin-2
http://bio2rdf.org/drugbank:BE0001701,Complement factor B
http://bio2rdf.org/drugbank:BE0001717,Poly [ADP-ribose] polymerase 1
http://bio2rdf.org/drugbank:BE0001723,3-oxoacyl-[acyl-carrier-protein] synthase 3
http://bio2rdf.org/drugbank:BE0001730,Lanosterol 14-alpha demethylase
http://bio2rdf.org/drugbank:BE0001732,Gag-Pol polyprotein
http://bio2rdf.org/drugbank:BE0001739,Trypsin-1
http://bio2rdf.org/drugbank:BE0001745,"Medium-chain specific acyl-CoA dehydrogenase, mitochondrial"
http://bio2rdf.org/drugbank:BE0001746,Soluble calcium-activated nucleotidase 1
http://bio2rdf.org/drugbank:BE0001769,3-dehydroquinate dehydratase
http://bio2rdf.org/drugbank:BE0001776,Death-associated protein kinase 1
http://bio2rdf.org/drugbank:BE0001810,Beta-glucosidase A
http://bio2rdf.org/drugbank:BE0001826,Caspase-7
http://bio2rdf.org/drugbank:BE0001832,Nicotinamide mononucleotide adenylyltransferase 3
http://bio2rdf.org/drugbank:BE0001840,Complement factor D
http://bio2rdf.org/drugbank:BE0001852,Kinesin-like protein KIF11
http://bio2rdf.org/drugbank:BE0001854,Glycolipid transfer protein
http://bio2rdf.org/drugbank:BE0001855,Macrophage migration inhibitory factor
http://bio2rdf.org/drugbank:BE0001861,TGF-beta receptor type-2
http://bio2rdf.org/drugbank:BE0001893,Thromboxane-A synthase
http://bio2rdf.org/drugbank:BE0001898,Heat shock protein HSP 90-beta
http://bio2rdf.org/drugbank:BE0001901,UDP-glucose 4-epimerase
http://bio2rdf.org/drugbank:BE0001913,Cyclin-dependent kinase 7
http://bio2rdf.org/drugbank:BE0001921,"Glutaryl-CoA dehydrogenase, mitochondrial"
http://bio2rdf.org/drugbank:BE0001979,"Thioredoxin reductase 1, cytoplasmic"
http://bio2rdf.org/drugbank:BE0001996,Maltose-binding periplasmic protein
http://bio2rdf.org/drugbank:BE0002006,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
